CitizenID,FirstName,LastName,Gender,DateOfBirth,City,State,MaritalStatus,EmploymentStatus,AnnualIncome
2504,Chris,Brown,Male,2004-11-08,Chicago,AZ,Widowed,Employed,71223
2505,Jane,Doe,Non-binary,1954-05-31,New York,CA,Divorced,Retired,24105
2506,John,Anderson,Non-binary,1961-06-26,Houston,CA,Widowed,Unemployed,116028
2507,Alex,Anderson,Male,1985-06-16,Houston,NY,Divorced,Student,61754
2508,Pat,Taylor,Female,1976-05-25,Phoenix,IL,Widowed,Student,62889
2509,Emily,Johnson,Male,1982-03-01,Chicago,IL,Married,Employed,73452
2510,Emily,Smith,Female,1987-09-29,Phoenix,AZ,Single,Retired,91325
2511,John,Doe,Non-binary,1981-08-26,Los Angeles,TX,Widowed,Employed,62952
2512,Jane,Johnson,Female,1991-05-01,Chicago,IL,Divorced,Retired,122695
2513,Emily,Taylor,Male,1969-03-07,Phoenix,CA,Married,Student,89271
2514,Alex,Johnson,Non-binary,1974-07-23,Chicago,IL,Widowed,Unemployed,119613
2515,Pat,Taylor,Female,1963-06-17,New York,NY,Widowed,Student,56480
2516,Emily,Brown,Female,2004-01-22,Houston,NY,Widowed,Retired,66152
2517,Emily,Anderson,Male,1951-09-22,New York,NY,Divorced,Unemployed,64332
2518,Emily,Doe,Non-binary,1982-11-16,Phoenix,TX,Divorced,Retired,147936
2519,Emily,Anderson,Non-binary,1960-02-02,Los Angeles,CA,Single,Unemployed,147475
2520,Jane,Anderson,Non-binary,1967-07-08,Los Angeles,AZ,Married,Unemployed,92401
2521,Pat,Anderson,Female,1994-06-11,Chicago,TX,Widowed,Employed,96926
2522,Chris,Taylor,Non-binary,1967-10-26,Los Angeles,CA,Single,Employed,122105
2523,Alex,Brown,Non-binary,1962-04-26,Houston,IL,Widowed,Student,130233
2524,Pat,Brown,Female,1971-01-12,New York,IL,Divorced,Student,84076
2525,Pat,Brown,Female,1974-05-26,New York,TX,Widowed,Retired,111827
2526,Emily,Smith,Male,1967-01-10,Los Angeles,AZ,Divorced,Unemployed,91634
2527,Chris,Johnson,Non-binary,1973-10-20,Chicago,CA,Married,Student,60189
2528,Emily,Anderson,Non-binary,1961-06-25,Phoenix,AZ,Widowed,Employed,131856
2529,Pat,Anderson,Female,1983-02-20,Phoenix,IL,Widowed,Unemployed,131174
2530,Alex,Taylor,Male,1986-09-03,Chicago,AZ,Widowed,Unemployed,103155
2531,Chris,Smith,Female,2005-01-23,Houston,NY,Widowed,Unemployed,121495
2532,Chris,Taylor,Female,1952-06-10,Houston,CA,Single,Retired,74353
2533,Chris,Brown,Male,1985-11-03,New York,CA,Married,Unemployed,114747
2534,Alex,Smith,Non-binary,1996-08-23,Phoenix,NY,Widowed,Unemployed,116449
2535,Alex,Doe,Male,1978-05-12,Phoenix,NY,Divorced,Retired,55246
2536,Pat,Smith,Non-binary,2004-12-05,Chicago,AZ,Single,Retired,21046
2537,John,Doe,Non-binary,1968-09-18,Houston,NY,Widowed,Employed,91050
2538,Jane,Smith,Male,1987-02-11,Los Angeles,NY,Divorced,Retired,65675
2539,Chris,Brown,Female,1988-09-04,Houston,TX,Divorced,Retired,112691
2540,Chris,Doe,Male,1986-04-07,New York,AZ,Divorced,Student,128048
2541,Alex,Brown,Female,1955-09-25,Phoenix,CA,Divorced,Student,20718
2542,John,Doe,Male,2000-12-26,New York,NY,Widowed,Employed,30215
2543,Jane,Smith,Non-binary,1992-11-22,Houston,CA,Single,Student,144572
2544,Jane,Taylor,Non-binary,1967-07-13,Phoenix,CA,Single,Unemployed,138031
2545,John,Anderson,Female,1965-11-19,Phoenix,TX,Single,Retired,115989
2546,Jane,Smith,Non-binary,1973-03-14,Phoenix,CA,Widowed,Retired,132520
2547,Alex,Brown,Female,2005-06-15,Phoenix,IL,Widowed,Student,73296
2548,John,Taylor,Non-binary,1961-05-23,New York,CA,Married,Employed,106634
2549,Emily,Taylor,Female,1996-04-17,Phoenix,IL,Divorced,Retired,68787
2550,Alex,Anderson,Female,1962-09-09,Chicago,AZ,Divorced,Employed,27033
2551,Jane,Smith,Female,1956-11-18,New York,AZ,Widowed,Unemployed,35961
2552,Emily,Doe,Non-binary,2000-06-21,Chicago,CA,Married,Employed,128208
2553,Emily,Johnson,Male,1998-07-02,Houston,AZ,Divorced,Employed,126984
2554,Emily,Brown,Female,1995-05-18,Los Angeles,TX,Widowed,Unemployed,74814
2555,John,Doe,Female,1952-12-28,Houston,IL,Married,Employed,87041
2556,John,Anderson,Male,1955-11-25,Houston,CA,Single,Student,36506
2557,Pat,Taylor,Female,1975-03-08,Phoenix,IL,Widowed,Unemployed,79277
2558,Emily,Johnson,Male,1963-02-09,Chicago,AZ,Divorced,Student,108572
2559,Emily,Anderson,Male,1961-01-18,Los Angeles,CA,Widowed,Unemployed,42815
2560,Emily,Smith,Female,1957-10-11,Los Angeles,CA,Widowed,Employed,22810
2561,Jane,Smith,Non-binary,1960-01-05,New York,AZ,Widowed,Unemployed,43032
2562,Emily,Smith,Female,1986-09-20,Los Angeles,TX,Widowed,Retired,27628
2563,Alex,Smith,Male,1958-06-23,Los Angeles,NY,Single,Retired,32093
2564,Chris,Doe,Non-binary,1986-11-13,Chicago,CA,Divorced,Unemployed,132159
2565,Emily,Johnson,Non-binary,2003-01-14,Houston,IL,Divorced,Retired,103288
2566,John,Taylor,Non-binary,2003-02-24,Phoenix,IL,Married,Employed,88314
2567,Chris,Doe,Female,1988-06-21,Phoenix,TX,Widowed,Employed,119101
2568,Alex,Anderson,Non-binary,1978-05-08,Houston,AZ,Widowed,Student,71629
2569,Alex,Taylor,Non-binary,1980-10-09,Los Angeles,IL,Widowed,Unemployed,122349
2570,Alex,Smith,Non-binary,1965-10-22,Chicago,AZ,Divorced,Unemployed,108469
2571,Jane,Taylor,Non-binary,1956-12-05,New York,AZ,Married,Employed,45531
2572,Emily,Taylor,Male,1975-12-29,New York,AZ,Single,Retired,60899
2573,Pat,Doe,Female,1979-12-20,Chicago,TX,Widowed,Unemployed,20132
2574,Jane,Taylor,Female,2002-07-24,Chicago,AZ,Married,Student,29384
2575,Pat,Doe,Male,1995-01-19,New York,NY,Single,Employed,71146
2576,Chris,Doe,Female,1975-12-23,Chicago,AZ,Widowed,Employed,88347
2577,Jane,Anderson,Male,1991-02-13,Houston,TX,Widowed,Employed,35935
2578,Chris,Johnson,Male,1969-08-06,New York,TX,Widowed,Student,128002
2579,John,Smith,Non-binary,1987-05-12,Chicago,NY,Widowed,Student,36990
2580,John,Taylor,Male,1977-08-16,Phoenix,CA,Married,Student,72694
2581,Jane,Taylor,Female,1954-06-21,Phoenix,CA,Single,Employed,28384
2582,Alex,Johnson,Male,1983-08-05,Chicago,TX,Widowed,Student,57357
2583,Jane,Brown,Male,1957-02-02,New York,CA,Divorced,Retired,122762
2584,Alex,Brown,Non-binary,1990-05-16,New York,NY,Divorced,Student,60698
2585,Emily,Brown,Male,2003-09-11,Chicago,AZ,Single,Unemployed,97965
2586,Jane,Taylor,Non-binary,1972-05-17,Phoenix,TX,Widowed,Retired,33038
2587,Alex,Doe,Non-binary,1973-10-17,Houston,CA,Single,Student,121497
2588,Jane,Taylor,Male,1958-10-11,Los Angeles,CA,Married,Retired,131400
2589,Chris,Anderson,Male,1996-04-17,New York,TX,Widowed,Employed,44283
2590,Alex,Taylor,Female,1950-09-16,Chicago,TX,Divorced,Student,35696
2591,Alex,Doe,Male,1953-09-25,New York,IL,Single,Retired,51564
2592,Emily,Anderson,Male,1961-05-27,Los Angeles,AZ,Divorced,Retired,48786
2593,Emily,Johnson,Female,1958-10-03,Chicago,AZ,Married,Student,40325
2594,Jane,Brown,Male,1993-08-17,Phoenix,NY,Divorced,Unemployed,128255
2595,Pat,Taylor,Non-binary,1984-05-23,Los Angeles,AZ,Divorced,Retired,90963
2596,Emily,Taylor,Female,1977-03-22,Houston,TX,Widowed,Unemployed,115425
2597,Emily,Brown,Non-binary,1993-07-14,Chicago,NY,Single,Student,62180
2598,Alex,Johnson,Non-binary,1995-04-20,Phoenix,TX,Divorced,Retired,132682
2599,Pat,Brown,Female,1956-02-29,Los Angeles,IL,Married,Retired,98438
2600,Alex,Johnson,Female,1973-10-09,Houston,TX,Married,Employed,104351
2601,Chris,Taylor,Female,1953-11-04,New York,CA,Married,Retired,51700
2602,Jane,Doe,Non-binary,1995-01-08,Chicago,NY,Single,Employed,125072
2603,John,Johnson,Female,1963-03-14,Chicago,TX,Widowed,Student,34083
2604,Pat,Doe,Non-binary,1991-06-19,Houston,IL,Single,Retired,20691
2605,Pat,Anderson,Female,2003-07-12,New York,AZ,Married,Employed,113354
2606,John,Johnson,Female,1987-05-31,Chicago,IL,Divorced,Unemployed,100081
2607,Alex,Anderson,Male,1961-10-24,Houston,CA,Single,Student,128107
2608,John,Doe,Non-binary,1959-03-09,Houston,NY,Widowed,Unemployed,102108
2609,Chris,Brown,Male,2004-10-15,Los Angeles,IL,Divorced,Employed,81006
2610,Chris,Brown,Non-binary,1995-06-07,Chicago,IL,Divorced,Unemployed,33469
2611,Chris,Taylor,Non-binary,1972-05-14,Houston,NY,Widowed,Employed,46447
2612,Chris,Smith,Female,1980-06-16,Houston,CA,Single,Student,65936
2613,Chris,Brown,Female,1971-03-04,New York,NY,Single,Retired,120482
2614,Emily,Taylor,Male,1990-02-10,Chicago,AZ,Single,Unemployed,47438
2615,John,Taylor,Female,1978-06-15,New York,IL,Single,Retired,100706
2616,Alex,Smith,Non-binary,1999-12-26,Houston,TX,Single,Employed,123401
2617,Pat,Taylor,Male,1954-04-16,New York,CA,Single,Unemployed,77168
2618,Emily,Johnson,Non-binary,1976-12-30,Phoenix,AZ,Single,Student,93147
2619,Emily,Anderson,Female,1990-08-27,Chicago,NY,Widowed,Unemployed,124651
2620,Pat,Smith,Non-binary,1969-08-18,New York,CA,Married,Employed,33216
2621,John,Johnson,Male,1952-03-19,Phoenix,IL,Married,Unemployed,97179
2622,Jane,Doe,Male,1993-06-13,Houston,IL,Widowed,Employed,146587
2623,Jane,Johnson,Male,1981-10-01,Los Angeles,AZ,Widowed,Retired,92814
2624,John,Doe,Male,1980-02-17,Chicago,NY,Married,Unemployed,124316
2625,Chris,Doe,Female,1997-08-18,Los Angeles,AZ,Married,Employed,91081
2626,Pat,Johnson,Male,1966-03-08,Chicago,IL,Single,Unemployed,76826
2627,Emily,Johnson,Female,1973-05-26,New York,CA,Widowed,Employed,50151
2628,Pat,Smith,Female,2003-11-23,Houston,AZ,Widowed,Employed,40958
2629,Jane,Doe,Male,1988-07-02,Chicago,CA,Widowed,Employed,141677
2630,John,Doe,Non-binary,1959-08-31,Chicago,NY,Married,Student,98296
2631,Pat,Taylor,Female,1969-09-18,Los Angeles,CA,Married,Employed,133189
2632,Pat,Brown,Non-binary,1989-03-28,Chicago,AZ,Single,Employed,120541
2633,Alex,Taylor,Male,2002-01-26,Los Angeles,AZ,Single,Employed,128596
2634,Chris,Johnson,Non-binary,1970-07-23,Chicago,IL,Married,Student,118513
2635,John,Johnson,Non-binary,1966-01-16,New York,IL,Single,Retired,54732
2636,Pat,Johnson,Male,1952-11-27,Chicago,AZ,Single,Student,47182
2637,John,Anderson,Female,1978-08-31,Los Angeles,NY,Widowed,Retired,102430
2638,John,Doe,Non-binary,1997-11-02,Houston,TX,Widowed,Employed,44436
2639,John,Johnson,Non-binary,1957-07-17,Los Angeles,AZ,Widowed,Retired,122009
2640,Jane,Anderson,Non-binary,1993-11-12,New York,NY,Divorced,Employed,34228
2641,Chris,Doe,Male,1994-05-06,Los Angeles,IL,Married,Retired,69956
2642,Alex,Brown,Non-binary,1966-05-19,Chicago,TX,Married,Retired,98160
2643,Chris,Doe,Female,1956-08-24,New York,TX,Widowed,Unemployed,31081
2644,Chris,Johnson,Non-binary,1979-10-26,Houston,AZ,Divorced,Unemployed,61073
2645,Pat,Brown,Female,2002-10-27,Chicago,AZ,Divorced,Retired,123729
2646,Alex,Brown,Female,2005-06-16,New York,AZ,Single,Retired,49388
2647,Jane,Johnson,Male,1974-06-29,Los Angeles,AZ,Divorced,Retired,142033
2648,Pat,Brown,Male,1963-12-15,Houston,TX,Widowed,Unemployed,47820
2649,Jane,Johnson,Female,1965-11-05,Chicago,AZ,Single,Retired,56186
2650,John,Brown,Non-binary,1980-01-22,Phoenix,AZ,Single,Unemployed,108696
2651,Jane,Taylor,Non-binary,1968-08-19,Phoenix,TX,Married,Student,88100
2652,Pat,Brown,Non-binary,1994-01-23,Houston,NY,Divorced,Unemployed,116285
2653,Chris,Brown,Male,1957-10-17,Los Angeles,NY,Widowed,Employed,100063
2654,Alex,Smith,Male,2000-11-24,Chicago,IL,Married,Retired,106026
2655,Chris,Johnson,Non-binary,1993-01-31,Phoenix,NY,Widowed,Student,109837
2656,Pat,Doe,Non-binary,1983-04-10,Houston,CA,Widowed,Employed,66831
2657,Jane,Johnson,Male,1972-11-16,New York,IL,Single,Unemployed,49423
2658,Jane,Taylor,Female,1951-07-08,Houston,AZ,Married,Employed,145872
2659,Pat,Anderson,Non-binary,1972-05-26,Phoenix,NY,Divorced,Student,110627
2660,John,Brown,Female,1996-08-23,Phoenix,CA,Divorced,Retired,136289
2661,Chris,Doe,Male,1992-09-24,Los Angeles,AZ,Widowed,Employed,121313
2662,Chris,Anderson,Female,1952-07-16,Chicago,AZ,Single,Unemployed,95112
2663,Pat,Brown,Female,1957-09-01,Chicago,CA,Divorced,Retired,109683
2664,Jane,Anderson,Female,1987-03-17,Los Angeles,CA,Divorced,Retired,24830
2665,Chris,Brown,Male,1973-12-31,Phoenix,TX,Widowed,Retired,79278
2666,Emily,Doe,Male,1968-06-17,Houston,NY,Married,Student,81750
2667,John,Johnson,Male,1965-10-07,New York,IL,Married,Retired,46619
2668,Pat,Smith,Non-binary,1953-12-01,Chicago,CA,Single,Unemployed,149976
2669,Alex,Johnson,Female,1979-07-03,New York,IL,Single,Student,29954
2670,Emily,Johnson,Non-binary,1982-12-14,New York,AZ,Widowed,Retired,65393
2671,Pat,Taylor,Non-binary,1988-03-16,Los Angeles,AZ,Widowed,Unemployed,100215
2672,Emily,Smith,Non-binary,1998-01-03,New York,NY,Single,Retired,99101
2673,Pat,Doe,Female,1977-12-21,New York,AZ,Divorced,Student,148610
2674,Chris,Doe,Female,1982-11-25,New York,NY,Divorced,Retired,71160
2675,John,Smith,Female,1969-06-18,Chicago,TX,Married,Employed,57691
2676,Pat,Johnson,Male,2004-10-02,Houston,AZ,Married,Employed,130802
2677,Chris,Taylor,Male,1997-09-22,Phoenix,CA,Divorced,Unemployed,138234
2678,Chris,Smith,Non-binary,1974-03-07,Phoenix,TX,Divorced,Retired,108375
2679,Emily,Smith,Non-binary,1965-02-09,Houston,CA,Single,Student,102300
2680,Emily,Anderson,Male,1986-08-12,New York,TX,Single,Retired,136850
2681,Alex,Taylor,Non-binary,1955-02-04,Los Angeles,AZ,Widowed,Retired,109861
2682,Emily,Smith,Female,1951-11-06,Los Angeles,AZ,Widowed,Employed,81744
2683,Pat,Doe,Male,2003-06-16,New York,NY,Single,Retired,47832
2684,Jane,Smith,Female,1998-03-26,Chicago,AZ,Widowed,Retired,96667
2685,Pat,Smith,Non-binary,1961-10-10,Chicago,IL,Divorced,Employed,24755
2686,Pat,Johnson,Female,1989-04-18,Los Angeles,AZ,Single,Unemployed,142748
2687,Pat,Brown,Female,1983-11-01,Chicago,CA,Widowed,Retired,36050
2688,Jane,Johnson,Female,1988-09-19,Chicago,TX,Divorced,Unemployed,102850
2689,Pat,Brown,Female,1950-03-29,Los Angeles,TX,Widowed,Unemployed,120706
2690,Alex,Taylor,Female,1995-12-26,New York,NY,Widowed,Unemployed,136714
2691,John,Johnson,Non-binary,1995-12-21,Houston,AZ,Divorced,Employed,134665
2692,John,Brown,Female,1980-03-16,New York,AZ,Single,Student,39541
2693,Pat,Smith,Male,2003-07-30,New York,NY,Widowed,Retired,54039
2694,Chris,Anderson,Female,1985-10-02,Houston,IL,Divorced,Retired,121680
2695,Emily,Taylor,Non-binary,1979-12-05,Chicago,CA,Single,Employed,93780
2696,Pat,Anderson,Male,1983-08-12,New York,AZ,Married,Unemployed,115575
2697,Alex,Johnson,Male,1989-03-05,Phoenix,IL,Married,Unemployed,90051
2698,Pat,Smith,Male,1955-09-01,Chicago,AZ,Single,Student,101621
2699,John,Taylor,Non-binary,2005-04-05,New York,AZ,Widowed,Employed,109430
2700,John,Johnson,Male,1951-07-07,New York,CA,Widowed,Unemployed,99801
2701,John,Brown,Female,2005-07-07,Phoenix,CA,Single,Student,83994
2702,Chris,Anderson,Male,1999-04-29,Chicago,TX,Divorced,Employed,28117
2703,Chris,Johnson,Non-binary,1996-09-03,Los Angeles,IL,Single,Employed,89707
2704,Jane,Taylor,Non-binary,1960-05-22,New York,NY,Single,Unemployed,29067
2705,Chris,Anderson,Female,1985-04-14,New York,IL,Single,Retired,139377
2706,Alex,Anderson,Female,1976-01-07,Phoenix,NY,Divorced,Student,136317
2707,Alex,Johnson,Non-binary,1979-12-01,New York,NY,Widowed,Retired,32937
2708,Pat,Taylor,Male,1979-10-29,Phoenix,IL,Married,Employed,89954
2709,Alex,Smith,Male,1987-06-18,New York,NY,Divorced,Employed,29640
2710,John,Johnson,Male,1990-10-18,Houston,CA,Married,Student,134394
2711,Chris,Smith,Male,1969-03-19,Phoenix,AZ,Divorced,Employed,115556
2712,Jane,Taylor,Female,1951-04-08,Chicago,IL,Single,Employed,76372
2713,Alex,Smith,Female,1963-10-19,Los Angeles,NY,Single,Unemployed,148798
2714,Jane,Brown,Male,1974-11-07,Phoenix,NY,Single,Retired,43767
2715,Chris,Doe,Female,1991-01-04,Los Angeles,CA,Divorced,Employed,94211
2716,Alex,Anderson,Female,1960-05-09,Chicago,TX,Widowed,Unemployed,112021
2717,Jane,Taylor,Non-binary,1971-05-23,Chicago,IL,Single,Employed,123980
2718,Emily,Smith,Non-binary,1970-05-17,Phoenix,CA,Widowed,Retired,55001
2719,Alex,Johnson,Female,1986-06-14,Houston,NY,Divorced,Student,83324
2720,Jane,Smith,Male,1992-06-14,Phoenix,NY,Divorced,Student,141599
2721,Jane,Smith,Male,1996-03-17,Phoenix,AZ,Widowed,Retired,33533
2722,John,Doe,Non-binary,1997-07-27,Los Angeles,NY,Widowed,Employed,24130
2723,John,Smith,Male,1969-02-08,Houston,AZ,Divorced,Retired,40683
2724,Alex,Doe,Male,1984-05-12,Chicago,TX,Single,Student,109459
2725,Alex,Taylor,Female,2001-05-14,New York,CA,Single,Unemployed,62168
2726,Alex,Smith,Non-binary,1966-03-17,New York,CA,Single,Retired,144415
2727,Pat,Taylor,Male,1987-03-10,Chicago,NY,Widowed,Employed,115411
2728,Jane,Smith,Female,1953-09-26,Phoenix,TX,Single,Retired,115135
2729,Chris,Doe,Female,1954-11-06,Houston,CA,Divorced,Student,61829
2730,Emily,Doe,Non-binary,1952-01-02,Phoenix,AZ,Single,Employed,23923
2731,Jane,Smith,Female,1988-12-26,Phoenix,IL,Married,Unemployed,80146
2732,Alex,Brown,Male,1966-05-04,New York,IL,Divorced,Student,81761
2733,Alex,Smith,Male,1999-02-19,Los Angeles,NY,Widowed,Retired,129308
2734,Pat,Smith,Non-binary,1960-03-04,Houston,NY,Married,Student,48229
2735,Pat,Smith,Male,1953-06-16,Phoenix,NY,Married,Retired,88809
2736,John,Johnson,Male,1987-09-22,Chicago,AZ,Married,Unemployed,100591
2737,John,Doe,Male,1956-02-18,New York,CA,Single,Unemployed,135029
2738,Pat,Anderson,Male,1963-08-08,New York,CA,Single,Retired,99654
2739,Chris,Taylor,Female,1960-12-14,Phoenix,AZ,Divorced,Retired,133225
2740,Jane,Doe,Female,2003-03-13,New York,TX,Single,Employed,51549
2741,Pat,Brown,Male,1976-01-13,Chicago,CA,Married,Student,93486
2742,Jane,Brown,Male,1966-01-18,Los Angeles,AZ,Widowed,Retired,111742
2743,John,Anderson,Female,2005-05-03,Los Angeles,CA,Widowed,Student,53885
2744,Emily,Johnson,Male,1969-02-19,Phoenix,NY,Widowed,Retired,94363
2745,Jane,Brown,Non-binary,1999-01-12,Los Angeles,IL,Widowed,Unemployed,59866
2746,Emily,Taylor,Female,2001-09-20,Chicago,NY,Divorced,Employed,72500
2747,Emily,Johnson,Female,1963-10-20,Houston,NY,Married,Employed,79794
2748,John,Doe,Female,1992-04-28,Houston,CA,Single,Student,20586
2749,Jane,Taylor,Male,1975-04-07,Phoenix,NY,Widowed,Retired,103170
2750,Pat,Taylor,Female,1961-09-09,Houston,IL,Widowed,Retired,148858
2751,John,Taylor,Female,1970-09-19,Chicago,CA,Divorced,Unemployed,51370
2752,Pat,Anderson,Non-binary,1973-02-18,Los Angeles,IL,Married,Employed,32665
2753,Emily,Doe,Male,1959-05-20,Los Angeles,NY,Widowed,Unemployed,77655
2754,Jane,Anderson,Male,1989-06-01,Los Angeles,CA,Widowed,Student,139769
2755,Jane,Johnson,Non-binary,1987-09-02,Phoenix,CA,Divorced,Student,60150
2756,Emily,Brown,Male,1992-08-29,Houston,TX,Married,Retired,104669
2757,Chris,Doe,Non-binary,1951-01-26,Houston,AZ,Married,Student,52560
2758,Jane,Taylor,Male,1990-12-08,Los Angeles,IL,Married,Student,142979
2759,Jane,Smith,Non-binary,1977-08-23,New York,TX,Married,Unemployed,131551
2760,Chris,Doe,Female,1954-07-04,Houston,TX,Single,Unemployed,46685
2761,John,Taylor,Male,1970-10-12,Phoenix,AZ,Divorced,Unemployed,129014
2762,Alex,Anderson,Non-binary,1992-06-09,Los Angeles,AZ,Single,Unemployed,105604
2763,Jane,Smith,Male,1967-10-06,Los Angeles,IL,Single,Student,149009
2764,Chris,Johnson,Male,1961-01-11,Los Angeles,NY,Divorced,Unemployed,99943
2765,Emily,Johnson,Female,1997-05-02,Chicago,IL,Single,Retired,68053
2766,Alex,Taylor,Female,1970-02-25,Houston,IL,Divorced,Retired,86906
2767,Alex,Doe,Male,1966-03-02,Los Angeles,IL,Single,Retired,25421
2768,Jane,Smith,Non-binary,2005-05-24,New York,IL,Divorced,Student,50926
2769,Jane,Anderson,Female,1965-04-04,Houston,CA,Divorced,Retired,134033
2770,Emily,Doe,Female,1951-04-11,New York,AZ,Divorced,Employed,20311
2771,Jane,Doe,Female,1963-11-20,Houston,NY,Widowed,Unemployed,83837
2772,Emily,Johnson,Female,2004-09-15,New York,TX,Single,Unemployed,135776
2773,Emily,Taylor,Non-binary,1961-02-05,Los Angeles,IL,Married,Employed,20295
2774,Pat,Brown,Female,2002-04-10,Phoenix,AZ,Single,Employed,97903
2775,Pat,Anderson,Non-binary,2001-04-16,Phoenix,TX,Married,Unemployed,22997
2776,Alex,Smith,Female,1961-06-17,Los Angeles,IL,Single,Retired,95231
2777,Alex,Johnson,Female,2004-09-03,Chicago,CA,Married,Student,103194
2778,John,Johnson,Female,1972-02-26,Houston,AZ,Widowed,Student,34676
2779,Pat,Brown,Female,2002-02-03,New York,AZ,Divorced,Employed,116689
2780,Jane,Doe,Male,1979-11-23,New York,CA,Widowed,Unemployed,124767
2781,Jane,Smith,Male,1966-10-23,New York,TX,Married,Employed,89208
2782,Alex,Doe,Female,1962-07-14,Chicago,IL,Single,Student,125318
2783,Pat,Taylor,Male,1991-05-24,Houston,NY,Single,Student,28742
2784,Alex,Doe,Non-binary,1972-04-06,Phoenix,AZ,Widowed,Unemployed,141606
2785,John,Johnson,Non-binary,1980-09-02,Houston,AZ,Married,Student,118000
2786,John,Anderson,Non-binary,1978-01-11,Houston,CA,Widowed,Student,115376
2787,Emily,Smith,Non-binary,1976-07-22,Houston,TX,Married,Employed,62173
2788,Alex,Doe,Male,1993-08-24,Los Angeles,AZ,Single,Student,79074
2789,Pat,Taylor,Female,1950-04-17,Los Angeles,TX,Single,Student,84650
2790,Pat,Johnson,Female,1950-06-05,Los Angeles,NY,Widowed,Unemployed,106005
2791,Pat,Taylor,Non-binary,1962-07-18,Houston,NY,Widowed,Student,30035
2792,Alex,Brown,Female,1990-04-19,Los Angeles,NY,Single,Student,108979
2793,John,Anderson,Female,1984-02-10,Houston,CA,Divorced,Retired,116887
2794,Pat,Doe,Female,1965-07-29,Houston,AZ,Widowed,Unemployed,22954
2795,Emily,Brown,Female,1958-11-14,Phoenix,TX,Married,Employed,79997
2796,Jane,Smith,Non-binary,1971-06-18,New York,CA,Divorced,Employed,131344
2797,Chris,Doe,Non-binary,1971-02-28,Los Angeles,AZ,Single,Retired,35911
2798,Emily,Anderson,Non-binary,1952-01-10,Phoenix,NY,Widowed,Unemployed,33263
2799,Alex,Taylor,Non-binary,1962-11-08,Los Angeles,IL,Married,Employed,40714
2800,John,Brown,Non-binary,1987-08-05,Chicago,NY,Divorced,Employed,56999
2801,Emily,Smith,Female,1964-12-25,Chicago,TX,Divorced,Student,46622
2802,Jane,Johnson,Male,1981-01-03,New York,CA,Divorced,Employed,59358
2803,Pat,Taylor,Male,2004-03-19,Houston,NY,Married,Employed,106969
2804,Alex,Taylor,Non-binary,1972-05-28,Houston,TX,Divorced,Employed,102753
2805,Emily,Brown,Male,1962-03-01,Chicago,NY,Married,Unemployed,33726
2806,Emily,Doe,Male,1950-10-27,Chicago,NY,Widowed,Student,136431
2807,John,Smith,Female,1956-04-20,Los Angeles,NY,Married,Employed,137216
2808,Emily,Johnson,Female,1980-10-03,Phoenix,CA,Married,Student,53021
2809,Emily,Doe,Female,2001-10-29,Chicago,NY,Divorced,Unemployed,30674
2810,John,Taylor,Female,1962-09-17,Phoenix,CA,Married,Retired,84557
2811,Pat,Doe,Non-binary,1978-12-06,Houston,IL,Divorced,Employed,24140
2812,Emily,Taylor,Female,1953-02-13,Los Angeles,CA,Married,Unemployed,98291
2813,John,Anderson,Female,1995-10-30,New York,IL,Divorced,Unemployed,134937
2814,Pat,Brown,Male,1965-04-08,Phoenix,NY,Single,Unemployed,130251
2815,Pat,Smith,Male,1963-12-27,New York,AZ,Single,Unemployed,85388
2816,Alex,Doe,Female,1966-10-19,New York,NY,Divorced,Student,92260
2817,John,Brown,Male,1969-01-28,Chicago,TX,Widowed,Unemployed,111208
2818,John,Taylor,Male,1965-08-29,Los Angeles,IL,Divorced,Employed,42225
2819,Emily,Brown,Female,2002-02-25,Houston,NY,Divorced,Student,63033
2820,Jane,Doe,Male,1951-10-04,Phoenix,TX,Single,Unemployed,22903
2821,Pat,Johnson,Female,1980-06-15,Houston,AZ,Widowed,Retired,105423
2822,Emily,Anderson,Non-binary,1995-02-19,Los Angeles,NY,Single,Student,56704
2823,Emily,Smith,Female,1975-03-11,New York,TX,Single,Student,46413
2824,Emily,Anderson,Non-binary,1971-02-23,Houston,CA,Single,Student,123661
2825,Jane,Johnson,Female,1961-11-09,Phoenix,CA,Divorced,Employed,110620
2826,Emily,Taylor,Male,1995-08-14,Chicago,AZ,Widowed,Employed,37666
2827,John,Taylor,Non-binary,2001-07-19,Chicago,CA,Divorced,Student,133583
2828,Chris,Doe,Non-binary,1952-11-09,Houston,TX,Widowed,Student,97117
2829,Chris,Doe,Non-binary,1957-05-16,Chicago,AZ,Widowed,Student,104050
2830,John,Anderson,Female,1979-07-20,Chicago,IL,Married,Employed,81947
2831,Pat,Taylor,Non-binary,1964-08-12,Chicago,TX,Single,Student,103979
2832,Pat,Anderson,Non-binary,1954-07-29,Los Angeles,NY,Widowed,Student,57306
2833,Alex,Smith,Non-binary,1971-04-23,Chicago,IL,Married,Unemployed,66963
2834,Jane,Smith,Female,1958-07-08,Phoenix,TX,Married,Unemployed,136187
2835,John,Anderson,Non-binary,1984-08-17,Phoenix,IL,Single,Employed,135395
2836,Alex,Doe,Female,1976-04-23,Phoenix,TX,Widowed,Retired,101385
2837,John,Taylor,Female,1994-04-23,Los Angeles,AZ,Married,Student,31208
